LapDistanceNorm,Speed,Throttle,Brake,Time_seconds,Source,LongAccel,LatAccel,SuspTravel_FL,SuspTravel_FR,SuspTravel_RL,SuspTravel_RR
0.36965,320.0,100.0,0.0,33.2685,AC_DEMO_SYNTH,-0.0,0.0,92.821,93.194,74.257,74.555
0.37021,320.0,100.0,0.0,33.3185,AC_DEMO_SYNTH,-0.0,0.0,92.857,93.327,74.286,74.662
0.37076,320.0,100.0,0.0,33.3685,AC_DEMO_SYNTH,-0.0,0.0,93.696,94.032,74.957,75.226
0.37132,320.0,100.0,0.0,33.4186,AC_DEMO_SYNTH,-0.0,0.0,93.294,93.768,74.635,75.014
0.37187,320.0,100.0,0.0,33.4686,AC_DEMO_SYNTH,-0.0,0.0,92.477,93.51,73.982,74.808
0.37243,320.0,100.0,0.0,33.5186,AC_DEMO_SYNTH,-0.0,0.0,93.817,93.319,75.054,74.655
0.37298,320.0,100.0,0.0,33.5686,AC_DEMO_SYNTH,-0.0,0.0,93.612,93.33,74.89,74.664
0.37354,320.0,100.0,0.0,33.6187,AC_DEMO_SYNTH,-0.0,0.0,93.218,93.634,74.574,74.907
0.3741,320.0,100.0,0.0,33.6687,AC_DEMO_SYNTH,-0.0,0.0,92.977,93.737,74.382,74.99
0.37465,320.0,100.0,0.0,33.7187,AC_DEMO_SYNTH,-0.0,0.0,93.838,93.14,75.07,74.512
0.37521,320.0,100.0,0.0,33.7688,AC_DEMO_SYNTH,-0.0,0.0,93.643,93.518,74.914,74.814
0.37576,320.0,100.0,0.0,33.8188,AC_DEMO_SYNTH,-0.0,0.0,94.456,92.691,75.565,74.153
0.37632,320.0,100.0,0.0,33.8688,AC_DEMO_SYNTH,-0.0,0.0,93.671,93.588,74.937,74.87
0.37688,320.0,100.0,0.0,33.9188,AC_DEMO_SYNTH,-0.0,0.0,93.658,93.808,74.926,75.046
0.37743,320.0,100.0,0.0,33.9689,AC_DEMO_SYNTH,-0.0,0.0,93.437,93.391,74.75,74.713
0.37799,320.0,100.0,0.0,34.0189,AC_DEMO_SYNTH,-0.0001,0.0,93.83,94.23,75.064,75.384
0.37854,320.0,100.0,0.0,34.0689,AC_DEMO_SYNTH,-0.0001,0.0,93.754,93.151,75.003,74.521
0.3791,320.0,100.0,0.0,34.119,AC_DEMO_SYNTH,-0.0001,0.0,94.004,93.591,75.203,74.873
0.37966,320.0,100.0,0.0,34.169,AC_DEMO_SYNTH,-0.0001,0.0,93.295,93.489,74.636,74.791
0.38021,320.0,100.0,0.0,34.219,AC_DEMO_SYNTH,-0.0001,0.0,93.33,93.464,74.664,74.771
0.38077,320.0,100.0,0.0,34.269,AC_DEMO_SYNTH,-0.0002,0.0,93.312,93.458,74.65,74.766
0.38132,320.0,100.0,0.0,34.3191,AC_DEMO_SYNTH,-0.0002,0.0,93.82,93.547,75.056,74.838
0.38188,320.0,100.0,0.0,34.3691,AC_DEMO_SYNTH,-0.0002,0.0,94.103,93.843,75.282,75.074
0.38243,320.0,100.0,0.0,34.4191,AC_DEMO_SYNTH,-0.0003,0.0,93.321,94.055,74.657,75.244
0.38299,320.0,100.0,0.0,34.4691,AC_DEMO_SYNTH,-0.0003,0.0001,93.335,93.503,74.668,74.802
0.38355,320.0,100.0,0.0,34.5192,AC_DEMO_SYNTH,-0.0004,0.0001,93.631,93.83,74.905,75.064
0.3841,320.0,100.0,0.0,34.5692,AC_DEMO_SYNTH,-0.0004,0.0001,93.407,93.223,74.726,74.578
0.38466,319.99,100.0,0.0,34.6192,AC_DEMO_SYNTH,-0.0005,0.0001,93.883,93.807,75.106,75.046
0.38521,319.99,100.0,0.0,34.6693,AC_DEMO_SYNTH,-0.0006,0.0001,92.602,93.197,74.082,74.558
0.38577,319.99,100.0,0.0,34.7193,AC_DEMO_SYNTH,-0.0007,0.0001,93.172,93.938,74.538,75.15
0.38633,319.99,100.0,0.1,34.7693,AC_DEMO_SYNTH,-0.0009,0.0002,93.191,94.386,74.553,75.509
0.38688,319.99,100.0,0.1,34.8193,AC_DEMO_SYNTH,-0.001,0.0002,92.576,93.453,74.061,74.762
0.38744,319.99,100.0,0.1,34.8694,AC_DEMO_SYNTH,-0.0012,0.0003,93.12,92.625,74.496,74.1
0.38799,319.99,100.0,0.1,34.9194,AC_DEMO_SYNTH,-0.0014,0.0003,93.14,93.283,74.512,74.626
0.38855,319.98,100.0,0.1,34.9694,AC_DEMO_SYNTH,-0.0017,0.0004,93.424,93.992,74.739,75.194
0.38911,319.98,100.0,0.1,35.0195,AC_DEMO_SYNTH,-0.002,0.0004,93.95,93.722,75.16,74.978
0.38966,319.98,100.0,0.1,35.0695,AC_DEMO_SYNTH,-0.0023,0.0005,93.408,93.601,74.726,74.881
0.39022,319.97,100.0,0.2,35.1195,AC_DEMO_SYNTH,-0.0027,0.0006,93.092,93.902,74.474,75.122
0.39077,319.97,100.0,0.2,35.1695,AC_DEMO_SYNTH,-0.0032,0.0007,93.484,93.693,74.787,74.954
0.39133,319.96,100.0,0.2,35.2196,AC_DEMO_SYNTH,-0.0037,0.0008,93.925,93.984,75.14,75.187
0.39188,319.95,100.0,0.3,35.2696,AC_DEMO_SYNTH,-0.0043,0.001,93.115,93.862,74.492,75.09
0.39244,319.94,100.0,0.3,35.3196,AC_DEMO_SYNTH,-0.0051,0.0011,93.14,94.102,74.512,75.282
0.393,319.93,100.0,0.4,35.3696,AC_DEMO_SYNTH,-0.0059,0.0013,93.728,93.634,74.982,74.907
0.39355,319.92,100.0,0.4,35.4197,AC_DEMO_SYNTH,-0.0068,0.0016,93.417,93.851,74.734,75.081
0.39411,319.91,100.0,0.5,35.4697,AC_DEMO_SYNTH,-0.0079,0.0018,93.766,93.365,75.013,74.692
0.39466,319.9,100.0,0.5,35.5197,AC_DEMO_SYNTH,-0.0091,0.0021,93.503,93.246,74.802,74.597
0.39522,319.88,100.0,0.6,35.5698,AC_DEMO_SYNTH,-0.0105,0.0025,93.789,94.164,75.031,75.331
0.39578,319.86,100.0,0.7,35.6198,AC_DEMO_SYNTH,-0.0121,0.0029,93.094,93.564,74.475,74.851
0.39633,319.84,100.0,0.8,35.6698,AC_DEMO_SYNTH,-0.0139,0.0034,93.505,93.796,74.804,75.037
0.39689,319.81,100.0,1.0,35.7198,AC_DEMO_SYNTH,-0.016,0.0039,93.425,93.517,74.74,74.814
0.39744,319.78,100.0,1.1,35.7699,AC_DEMO_SYNTH,-0.0183,0.0045,93.023,93.226,74.418,74.581
0.398,319.75,100.0,1.3,35.8199,AC_DEMO_SYNTH,-0.0209,0.0052,92.885,93.459,74.308,74.767
0.39855,319.71,100.0,1.4,35.8699,AC_DEMO_SYNTH,-0.0239,0.006,93.785,94.021,75.028,75.217
0.39911,319.66,100.0,1.6,35.92,AC_DEMO_SYNTH,-0.0272,0.0069,93.368,93.657,74.694,74.926
0.39967,319.61,100.0,1.9,35.97,AC_DEMO_SYNTH,-0.031,0.008,93.1,92.739,74.48,74.191
0.40022,319.55,100.0,2.1,36.02,AC_DEMO_SYNTH,-0.0352,0.0092,93.47,93.324,74.776,74.659
0.40078,319.48,100.0,2.4,36.07,AC_DEMO_SYNTH,-0.04,0.0105,93.957,94.107,75.166,75.286
0.40133,319.41,100.0,2.7,36.1201,AC_DEMO_SYNTH,-0.0453,0.012,92.594,93.293,74.075,74.634
0.40189,319.32,100.0,3.1,36.1701,AC_DEMO_SYNTH,-0.0512,0.0138,92.905,92.637,74.324,74.11
0.40245,319.23,100.0,3.5,36.2201,AC_DEMO_SYNTH,-0.0578,0.0157,93.135,94.094,74.508,75.275
0.403,319.12,100.0,3.9,36.2702,AC_DEMO_SYNTH,-0.0652,0.0179,94.086,93.584,75.269,74.867
0.40356,319.0,100.0,4.4,36.3202,AC_DEMO_SYNTH,-0.0733,0.0204,93.612,93.254,74.89,74.603
0.40411,318.86,100.0,4.9,36.3702,AC_DEMO_SYNTH,-0.0823,0.0231,93.801,93.1,75.041,74.48
0.40467,318.71,100.0,5.5,36.4202,AC_DEMO_SYNTH,-0.0923,0.0262,93.035,93.645,74.428,74.916
0.40523,318.54,100.0,6.2,36.4703,AC_DEMO_SYNTH,-0.1034,0.0297,93.038,92.953,74.43,74.362
0.40578,318.34,100.0,6.9,36.5203,AC_DEMO_SYNTH,-0.1155,0.0336,93.656,93.579,74.925,74.863
0.40634,318.13,100.0,7.7,36.5703,AC_DEMO_SYNTH,-0.1289,0.0379,93.494,93.284,74.795,74.627
0.40689,317.89,100.0,8.6,36.6203,AC_DEMO_SYNTH,-0.1435,0.0427,93.68,93.104,74.944,74.483
0.40745,317.62,100.0,9.6,36.6704,AC_DEMO_SYNTH,-0.1596,0.048,93.373,92.995,74.698,74.396
0.408,317.32,100.0,10.6,36.7204,AC_DEMO_SYNTH,-0.1771,0.0538,93.543,92.79,74.834,74.232
0.40856,316.99,100.0,11.8,36.7704,AC_DEMO_SYNTH,-0.1962,0.0603,93.478,93.192,74.782,74.554
0.40912,316.63,100.0,13.0,36.8205,AC_DEMO_SYNTH,-0.217,0.0675,93.708,92.333,74.966,73.866
0.40967,316.23,100.0,14.4,36.8705,AC_DEMO_SYNTH,-0.2397,0.0754,93.698,91.925,74.958,73.54
0.41023,315.78,100.0,15.8,36.9205,AC_DEMO_SYNTH,-0.2642,0.084,92.699,92.699,74.159,74.159
0.41078,315.29,100.0,17.4,36.9705,AC_DEMO_SYNTH,-0.2907,0.0935,92.417,92.574,73.934,74.059
0.41134,314.76,100.0,19.2,37.0206,AC_DEMO_SYNTH,-0.3193,0.1038,93.684,92.371,74.947,73.897
0.4119,314.17,100.0,21.0,37.0706,AC_DEMO_SYNTH,-0.3501,0.115,93.717,92.182,74.974,73.746
0.41245,313.52,100.0,23.0,37.1206,AC_DEMO_SYNTH,-0.3832,0.1273,92.787,91.712,74.23,73.37
0.41301,312.81,100.0,25.1,37.1707,AC_DEMO_SYNTH,-0.4187,0.1405,92.397,91.961,73.918,73.569
0.41356,312.04,100.0,27.4,37.2207,AC_DEMO_SYNTH,-0.4567,0.1549,93.121,91.415,74.497,73.132
0.41412,311.2,100.0,29.8,37.2707,AC_DEMO_SYNTH,-0.4973,0.1703,93.385,91.006,74.708,72.805
0.41467,310.28,100.0,32.4,37.3207,AC_DEMO_SYNTH,-0.5405,0.1869,93.653,90.82,74.922,72.656
0.41523,309.29,50.0,35.2,37.3708,AC_DEMO_SYNTH,-0.5864,0.2047,93.054,91.477,74.443,73.182
0.41579,308.21,50.0,38.1,37.4208,AC_DEMO_SYNTH,-0.635,0.2237,92.599,89.673,74.079,71.738
0.41634,307.04,50.0,41.2,37.4708,AC_DEMO_SYNTH,-0.6864,0.244,92.279,90.239,73.823,72.191
0.4169,305.78,50.0,44.4,37.5208,AC_DEMO_SYNTH,-0.7407,0.2655,92.516,89.015,74.013,71.212
0.41745,304.43,50.0,47.9,37.5709,AC_DEMO_SYNTH,-0.7978,0.2883,92.257,89.266,73.806,71.413
0.41801,302.97,50.0,51.5,37.6209,AC_DEMO_SYNTH,-0.8577,0.3124,91.818,88.726,73.454,70.981
0.41857,301.4,50.0,55.2,37.6709,AC_DEMO_SYNTH,-0.9204,0.3376,92.873,87.627,74.298,70.102
0.41912,299.71,50.0,59.2,37.721,AC_DEMO_SYNTH,-0.9859,0.3641,92.577,88.145,74.062,70.516
0.41968,297.91,50.0,63.2,37.771,AC_DEMO_SYNTH,-1.054,0.3916,92.109,87.336,73.687,69.869
0.42023,295.99,50.0,67.5,37.821,AC_DEMO_SYNTH,-1.1247,0.4203,91.059,86.116,72.847,68.893
0.42079,293.94,50.0,71.9,37.871,AC_DEMO_SYNTH,-1.198,0.4499,91.519,86.726,73.215,69.381
0.42135,291.76,50.0,76.4,37.9211,AC_DEMO_SYNTH,-1.2735,0.4803,91.158,86.366,72.926,69.093
0.4219,289.44,50.0,81.1,37.9711,AC_DEMO_SYNTH,-1.3512,0.5115,90.778,85.755,72.622,68.604
0.42246,286.98,50.0,85.9,38.0211,AC_DEMO_SYNTH,-1.4309,0.5433,90.773,84.636,72.618,67.709
0.42301,284.38,50.0,90.7,38.0712,AC_DEMO_SYNTH,-1.5124,0.5755,90.172,83.813,72.138,67.05
0.42357,281.64,50.0,95.7,38.1212,AC_DEMO_SYNTH,-1.5953,0.6079,89.83,83.597,71.864,66.878
0.42412,278.74,50.0,100.0,38.1712,AC_DEMO_SYNTH,-1.6794,0.6404,89.371,82.975,71.497,66.38
0.42468,275.7,50.0,100.0,38.2212,AC_DEMO_SYNTH,-1.7645,0.6727,88.805,81.964,71.044,65.571
0.42524,272.51,50.0,100.0,38.2713,AC_DEMO_SYNTH,-1.85,0.7046,87.474,80.313,69.979,64.25
0.42579,269.17,50.0,100.0,38.3213,AC_DEMO_SYNTH,-1.9358,0.7358,87.705,79.923,70.164,63.938
0.42635,265.67,50.0,100.0,38.3713,AC_DEMO_SYNTH,-2.0214,0.7661,86.896,79.143,69.517,63.314
0.4269,262.02,50.0,100.0,38.4213,AC_DEMO_SYNTH,-2.1063,0.7952,86.017,77.344,68.814,61.875
0.42746,258.23,50.0,100.0,38.4714,AC_DEMO_SYNTH,-2.1901,0.8229,86.577,77.336,69.262,61.869
0.42802,254.28,50.0,100.0,38.5214,AC_DEMO_SYNTH,-2.2724,0.8489,85.931,77.116,68.745,61.693
0.42857,250.2,50.0,100.0,38.5714,AC_DEMO_SYNTH,-2.3526,0.873,85.085,75.508,68.068,60.406
0.42913,245.97,50.0,100.0,38.6215,AC_DEMO_SYNTH,-2.4302,0.8948,83.903,74.87,67.122,59.896
0.42968,241.61,50.0,100.0,38.6715,AC_DEMO_SYNTH,-2.5048,0.9142,83.566,73.372,66.853,58.698
0.43024,237.12,50.0,100.0,38.7215,AC_DEMO_SYNTH,-2.5757,0.931,82.218,72.278,65.774,57.822
0.43079,232.51,50.0,100.0,38.7715,AC_DEMO_SYNTH,-2.6425,0.9449,81.446,71.464,65.157,57.171
0.43135,227.78,50.0,100.0,38.8216,AC_DEMO_SYNTH,-2.7045,0.9559,80.044,69.984,64.035,55.987
0.43191,222.95,50.0,100.0,38.8716,AC_DEMO_SYNTH,-2.7613,0.9638,79.724,68.925,63.779,55.14
0.43246,218.03,50.0,100.0,38.9216,AC_DEMO_SYNTH,-2.8122,0.9684,78.642,68.821,62.914,55.057
0.43302,213.02,50.0,100.0,38.9717,AC_DEMO_SYNTH,-2.8568,0.9698,77.119,67.87,61.695,54.296
0.43357,207.93,50.0,100.0,39.0217,AC_DEMO_SYNTH,-2.8946,0.968,76.614,65.938,61.291,52.75
0.43413,202.79,50.0,100.0,39.0717,AC_DEMO_SYNTH,-2.9249,0.963,75.573,65.745,60.458,52.596
0.43469,197.6,50.0,100.0,39.1217,AC_DEMO_SYNTH,-2.9474,0.9548,75.271,64.358,60.217,51.486
0.43524,192.37,50.0,100.0,39.1718,AC_DEMO_SYNTH,-2.9616,0.9436,73.837,63.575,59.07,50.86
0.4358,187.13,50.0,100.0,39.2218,AC_DEMO_SYNTH,-2.967,0.9296,72.396,62.684,57.917,50.147
0.43635,181.89,50.0,100.0,39.2718,AC_DEMO_SYNTH,-2.9633,0.9128,71.39,61.976,57.112,49.581
0.43691,176.66,50.0,100.0,39.3218,AC_DEMO_SYNTH,-2.9501,0.8937,70.196,60.703,56.157,48.562
0.43747,171.46,50.0,100.0,39.3719,AC_DEMO_SYNTH,-2.9272,0.8724,68.979,60.342,55.183,48.274
0.43802,166.32,50.0,100.0,39.4219,AC_DEMO_SYNTH,-2.8943,0.8493,67.508,59.028,54.006,47.222
0.43858,161.24,50.0,100.0,39.4719,AC_DEMO_SYNTH,-2.8512,0.8246,66.76,58.296,53.408,46.637
0.43913,156.24,50.0,100.0,39.522,AC_DEMO_SYNTH,-2.7977,0.7986,65.403,56.87,52.322,45.496
0.43969,151.35,50.0,100.0,39.572,AC_DEMO_SYNTH,-2.7339,0.7718,64.09,57.242,51.272,45.794
0.44024,146.58,50.0,100.0,39.622,AC_DEMO_SYNTH,-2.6596,0.7444,63.692,55.755,50.954,44.604
0.4408,141.95,50.0,100.0,39.672,AC_DEMO_SYNTH,-2.575,0.7168,62.555,55.056,50.044,44.045
0.44136,137.48,50.0,100.0,39.7221,AC_DEMO_SYNTH,-2.4801,0.6892,60.608,53.346,48.486,42.677
0.44191,133.19,50.0,100.0,39.7721,AC_DEMO_SYNTH,-2.3751,0.6621,60.216,52.891,48.173,42.313
0.44247,129.09,50.0,100.0,39.8221,AC_DEMO_SYNTH,-2.2604,0.6356,59.625,52.959,47.7,42.367
0.44302,125.2,50.0,100.0,39.8722,AC_DEMO_SYNTH,-2.1362,0.61,58.633,51.833,46.906,41.466
0.44358,121.54,50.0,100.0,39.9222,AC_DEMO_SYNTH,-2.0029,0.5857,57.626,50.219,46.101,40.175
0.44414,118.12,50.0,100.0,39.9722,AC_DEMO_SYNTH,-1.861,0.5628,56.264,50.675,45.011,40.54
0.44469,114.97,50.0,100.0,40.0222,AC_DEMO_SYNTH,-1.7109,0.5414,54.97,49.33,43.976,39.464
0.44525,112.08,50.0,93.2,40.0723,AC_DEMO_SYNTH,-1.5533,0.5218,53.962,49.408,43.17,39.526
0.4458,109.48,50.0,83.3,40.1223,AC_DEMO_SYNTH,-1.3888,0.5041,53.652,48.115,42.922,38.492
0.44636,107.17,50.0,73.1,40.1723,AC_DEMO_SYNTH,-1.2181,0.4884,52.816,47.549,42.253,38.039
0.44691,105.17,50.0,62.5,40.2223,AC_DEMO_SYNTH,-1.0418,0.4747,52.362,47.268,41.89,37.814
0.44747,103.49,50.0,51.6,40.2724,AC_DEMO_SYNTH,-0.8608,0.4633,51.507,45.778,41.206,36.622
0.44803,102.13,50.0,40.5,40.3224,AC_DEMO_SYNTH,-0.6758,0.454,50.27,45.095,40.216,36.076
0.44858,101.1,50.0,29.3,40.3724,AC_DEMO_SYNTH,-0.4877,0.447,49.12,44.783,39.296,35.826
0.44914,100.41,50.0,17.8,40.4225,AC_DEMO_SYNTH,-0.2974,0.4423,48.828,44.58,39.062,35.664
0.44969,100.05,50.0,6.3,40.4725,AC_DEMO_SYNTH,-0.1057,0.4399,48.422,43.122,38.738,34.498
0.45025,100.03,65.6,0.0,40.5225,AC_DEMO_SYNTH,0.0865,0.4398,47.68,42.414,38.144,33.931
0.45081,100.36,100.0,0.0,40.5725,AC_DEMO_SYNTH,0.2783,0.4419,47.005,42.864,37.604,34.291
0.45136,101.02,100.0,0.0,40.6226,AC_DEMO_SYNTH,0.4688,0.4464,46.864,41.772,37.491,33.418
0.45192,102.01,100.0,0.0,40.6726,AC_DEMO_SYNTH,0.6571,0.4532,46.142,41.364,36.914,33.091
0.45247,103.34,100.0,0.0,40.7226,AC_DEMO_SYNTH,0.8424,0.4622,45.73,40.321,36.584,32.257
0.45303,104.99,100.0,0.0,40.7727,AC_DEMO_SYNTH,1.0239,0.4735,45.805,40.37,36.644,32.296
0.45359,106.96,100.0,0.0,40.8227,AC_DEMO_SYNTH,1.2007,0.4869,45.281,40.258,36.225,32.206
0.45414,109.23,100.0,0.0,40.8727,AC_DEMO_SYNTH,1.372,0.5024,45.367,40.295,36.294,32.236
0.4547,111.81,100.0,0.0,40.9227,AC_DEMO_SYNTH,1.5372,0.5199,45.275,39.326,36.22,31.461
0.45525,114.66,100.0,0.0,40.9728,AC_DEMO_SYNTH,1.6955,0.5394,44.678,40.057,35.742,32.046
0.45581,117.8,100.0,0.0,41.0228,AC_DEMO_SYNTH,1.8463,0.5605,44.983,38.937,35.986,31.15
0.45636,121.19,100.0,0.0,41.0728,AC_DEMO_SYNTH,1.9891,0.5833,45.866,38.811,36.693,31.049
0.45692,124.83,100.0,0.0,41.1228,AC_DEMO_SYNTH,2.1233,0.6076,45.02,39.635,36.016,31.708
0.45748,128.69,100.0,0.0,41.1729,AC_DEMO_SYNTH,2.2484,0.633,44.908,39.104,35.926,31.283
0.45803,132.77,100.0,0.0,41.2229,AC_DEMO_SYNTH,2.3641,0.6594,45.359,38.866,36.287,31.093
0.45859,137.05,100.0,0.0,41.2729,AC_DEMO_SYNTH,2.47,0.6865,46.542,39.164,37.234,31.331
0.45914,141.5,100.0,0.0,41.323,AC_DEMO_SYNTH,2.5659,0.714,47.046,39.977,37.637,31.982
0.4597,146.11,100.0,0.0,41.373,AC_DEMO_SYNTH,2.6516,0.7417,47.565,40.307,38.052,32.246
0.46026,150.87,100.0,0.0,41.423,AC_DEMO_SYNTH,2.7269,0.7691,48.751,39.756,39.001,31.805
0.46081,155.75,100.0,0.0,41.473,AC_DEMO_SYNTH,2.7918,0.796,47.921,40.504,38.337,32.403
0.46137,160.73,100.0,0.0,41.5231,AC_DEMO_SYNTH,2.8463,0.822,49.941,41.072,39.953,32.858
0.46192,165.81,100.0,0.0,41.5731,AC_DEMO_SYNTH,2.8904,0.8469,51.267,41.237,41.014,32.99
0.46248,170.95,100.0,0.0,41.6231,AC_DEMO_SYNTH,2.9244,0.8702,51.11,42.28,40.888,33.824
0.46304,176.14,100.0,0.0,41.6732,AC_DEMO_SYNTH,2.9483,0.8917,52.385,43.051,41.908,34.441
0.46359,181.36,100.0,0.0,41.7232,AC_DEMO_SYNTH,2.9624,0.911,53.263,44.327,42.61,35.462
0.46415,186.61,100.0,0.0,41.7732,AC_DEMO_SYNTH,2.967,0.928,54.283,45.249,43.426,36.199
0.4647,191.85,100.0,0.0,41.8232,AC_DEMO_SYNTH,2.9625,0.9423,55.626,45.599,44.501,36.479
0.46526,197.07,100.0,0.0,41.8733,AC_DEMO_SYNTH,2.9492,0.9538,57.479,46.674,45.983,37.339
0.46581,202.27,100.0,0.0,41.9233,AC_DEMO_SYNTH,2.9275,0.9623,58.828,48.119,47.062,38.495
0.46637,207.42,100.0,0.0,41.9733,AC_DEMO_SYNTH,2.8979,0.9677,59.167,48.771,47.334,39.017
0.46693,212.51,100.0,0.0,42.0233,AC_DEMO_SYNTH,2.8609,0.9698,61.291,50.446,49.033,40.357
0.46748,217.53,100.0,0.0,42.0734,AC_DEMO_SYNTH,2.817,0.9687,61.785,51.429,49.428,41.143
0.46804,222.46,100.0,0.0,42.1234,AC_DEMO_SYNTH,2.7666,0.9644,63.722,52.372,50.978,41.898
0.46859,227.3,100.0,0.0,42.1734,AC_DEMO_SYNTH,2.7104,0.9568,64.237,53.711,51.39,42.969
0.46915,232.04,100.0,0.0,42.2235,AC_DEMO_SYNTH,2.6489,0.9462,65.58,56.039,52.464,44.831
0.46971,236.66,100.0,0.0,42.2735,AC_DEMO_SYNTH,2.5826,0.9325,66.919,56.788,53.535,45.43
0.47026,241.17,100.0,0.0,42.3235,AC_DEMO_SYNTH,2.512,0.916,69.282,58.92,55.426,47.136
0.47082,245.54,100.0,0.0,42.3735,AC_DEMO_SYNTH,2.4378,0.8969,69.571,59.482,55.657,47.586
0.47137,249.78,100.0,0.0,42.4236,AC_DEMO_SYNTH,2.3604,0.8752,70.149,61.236,56.119,48.989
0.47193,253.88,100.0,0.0,42.4736,AC_DEMO_SYNTH,2.2805,0.8514,72.0,63.51,57.6,50.808
0.47248,257.84,100.0,0.0,42.5236,AC_DEMO_SYNTH,2.1984,0.8256,72.623,63.56,58.098,50.848
0.47304,261.65,100.0,0.0,42.5737,AC_DEMO_SYNTH,2.1147,0.7981,73.699,64.644,58.959,51.715
0.4736,265.31,100.0,0.0,42.6237,AC_DEMO_SYNTH,2.0299,0.7691,75.354,67.322,60.283,53.858
0.47415,268.82,100.0,0.0,42.6737,AC_DEMO_SYNTH,1.9444,0.7389,76.067,67.862,60.854,54.29
0.47471,272.18,100.0,0.0,42.7237,AC_DEMO_SYNTH,1.8586,0.7077,77.196,69.546,61.757,55.637
0.47526,275.39,100.0,0.0,42.7738,AC_DEMO_SYNTH,1.773,0.6759,78.086,70.654,62.469,56.523
0.47582,278.45,100.0,0.0,42.8238,AC_DEMO_SYNTH,1.6879,0.6436,79.173,72.298,63.338,57.838
0.47638,281.35,100.0,0.0,42.8738,AC_DEMO_SYNTH,1.6036,0.6112,80.127,73.073,64.102,58.458
0.47693,284.11,100.0,0.0,42.9238,AC_DEMO_SYNTH,1.5206,0.5787,80.064,74.609,64.051,59.687
0.47749,286.73,100.0,0.0,42.9739,AC_DEMO_SYNTH,1.439,0.5465,81.951,76.049,65.561,60.839
0.47804,289.2,100.0,0.0,43.0239,AC_DEMO_SYNTH,1.3591,0.5147,82.096,76.609,65.677,61.287
0.4786,291.53,100.0,0.0,43.0739,AC_DEMO_SYNTH,1.2812,0.4834,82.677,77.831,66.142,62.265
0.47916,293.73,100.0,0.0,43.124,AC_DEMO_SYNTH,1.2054,0.4529,83.96,79.026,67.168,63.221
0.47971,295.79,100.0,0.0,43.174,AC_DEMO_SYNTH,1.1319,0.4232,84.707,79.598,67.766,63.678
0.48027,297.73,100.0,0.0,43.224,AC_DEMO_SYNTH,1.0609,0.3945,85.05,80.961,68.04,64.769
0.48082,299.54,100.0,0.0,43.274,AC_DEMO_SYNTH,0.9925,0.3668,86.275,82.088,69.02,65.67
0.48138,301.23,100.0,0.0,43.3241,AC_DEMO_SYNTH,0.9268,0.3402,85.985,82.743,68.788,66.194
0.48193,302.81,100.0,0.0,43.3741,AC_DEMO_SYNTH,0.8638,0.3149,86.906,83.61,69.525,66.888
0.48249,304.28,100.0,0.0,43.4241,AC_DEMO_SYNTH,0.8036,0.2907,87.347,84.48,69.878,67.584
0.48305,305.65,100.0,0.0,43.4742,AC_DEMO_SYNTH,0.7462,0.2678,88.044,84.951,70.435,67.961
0.4836,306.92,100.0,0.0,43.5242,AC_DEMO_SYNTH,0.6916,0.2461,88.624,86.17,70.899,68.936
0.48416,308.1,100.0,0.0,43.5742,AC_DEMO_SYNTH,0.6399,0.2257,88.53,87.106,70.824,69.685
0.48471,309.18,100.0,0.0,43.6242,AC_DEMO_SYNTH,0.591,0.2066,89.611,86.938,71.689,69.55
0.48527,310.18,100.0,0.0,43.6743,AC_DEMO_SYNTH,0.5448,0.1887,89.71,87.871,71.768,70.297
0.48583,311.11,100.0,0.0,43.7243,AC_DEMO_SYNTH,0.5013,0.172,89.267,88.098,71.414,70.478
0.48638,311.96,100.0,0.0,43.7743,AC_DEMO_SYNTH,0.4605,0.1564,89.553,88.818,71.642,71.054
0.48694,312.73,100.0,0.0,43.8243,AC_DEMO_SYNTH,0.4222,0.142,90.618,89.738,72.494,71.79
0.48749,313.45,100.0,0.0,43.8744,AC_DEMO_SYNTH,0.3865,0.1286,90.802,89.726,72.642,71.781
0.48805,314.1,100.0,0.0,43.9244,AC_DEMO_SYNTH,0.3531,0.1163,91.094,89.189,72.875,71.351
0.4886,314.7,100.0,0.0,43.9744,AC_DEMO_SYNTH,0.322,0.105,91.352,90.428,73.082,72.342
0.48916,315.24,100.0,0.0,44.0245,AC_DEMO_SYNTH,0.2932,0.0945,91.66,91.057,73.328,72.846
0.48972,315.73,100.0,0.0,44.0745,AC_DEMO_SYNTH,0.2664,0.085,92.138,90.765,73.71,72.612
0.49027,316.18,100.0,0.0,44.1245,AC_DEMO_SYNTH,0.2417,0.0763,91.488,91.519,73.19,73.215
0.49083,316.59,100.0,0.0,44.1745,AC_DEMO_SYNTH,0.2189,0.0684,91.624,91.089,73.299,72.871
0.49138,316.95,100.0,0.0,44.2246,AC_DEMO_SYNTH,0.1979,0.0612,91.798,90.99,73.438,72.792
0.49194,317.28,100.0,0.0,44.2746,AC_DEMO_SYNTH,0.1785,0.0546,92.482,91.841,73.986,73.473
0.4925,317.58,100.0,0.0,44.3246,AC_DEMO_SYNTH,0.1608,0.0487,92.984,91.265,74.387,73.012
0.49305,317.85,100.0,0.0,44.3747,AC_DEMO_SYNTH,0.1446,0.0433,92.421,92.037,73.937,73.63
